epoch,train_loss,train_acc1,train_acc5,val_loss,val_acc1,val_acc5
239,1.12831,67.17229,90.49001,1.17271,65.75000,90.41667
240,1.13947,66.72910,90.37453,1.26810,64.08334,88.50000
241,1.12765,66.99751,90.52747,1.18237,65.16667,90.66667
242,1.11729,67.30962,90.58365,1.15694,66.58334,90.66667
243,1.12635,67.01624,90.47441,1.25127,62.91667,89.33334
244,1.11519,67.50000,90.63359,1.23222,66.00000,89.91667
245,1.13055,66.87579,90.43384,1.22578,63.83334,90.16667
246,1.10681,67.50937,90.73346,1.15068,67.58334,90.50000
247,1.12439,67.20038,90.67104,1.22423,63.41667,90.08334
248,1.11509,67.36580,90.50562,1.14183,67.16667,91.00000
249,1.11910,67.02872,90.75219,1.15556,65.41667,90.41667
250,1.10518,67.50625,90.73971,1.20128,65.58334,89.41667
251,1.12088,67.19414,90.49938,1.25203,64.41667,88.83334
252,1.11567,67.49064,90.69289,1.15433,66.58334,90.25000
253,1.10097,67.78090,90.84583,1.14936,67.16667,90.25000
254,1.10638,67.52809,90.88952,1.17971,67.58334,89.83334
255,1.11626,67.32522,90.72410,1.19136,67.08334,89.58334
256,1.10702,67.65294,90.79276,1.17209,65.08334,90.75000
257,1.10508,67.45631,90.78028,1.18687,66.58334,89.50000
258,1.10100,67.77154,90.74907,1.18035,65.75000,90.00000
259,1.10313,67.48752,91.12984,1.11649,67.50000,90.83334
260,1.09201,67.97441,90.90824,1.14793,65.50000,91.16667
261,1.10433,67.60612,90.94257,1.15774,67.58334,90.25000
262,1.09552,67.94008,91.00500,1.22476,64.25000,89.08334
263,1.09483,67.99626,90.89888,1.17455,66.16667,91.25000
264,1.09379,68.06180,90.88640,1.15989,65.50000,90.00000
265,1.08957,68.35519,91.05494,1.20306,65.66667,90.33334
266,1.09342,68.18040,90.96754,1.23730,64.16667,90.16667
267,1.07391,68.48940,91.19226,1.19726,66.33334,89.25000
268,1.09313,67.99938,90.96754,1.16237,67.91667,90.83334
269,1.08835,68.29588,91.00812,1.13613,67.25000,90.91667
270,1.07935,68.12110,91.04869,1.16661,67.83334,89.75000
271,1.08098,68.33646,91.01436,1.19067,67.00000,89.16667
272,1.07859,68.55805,91.07366,1.15973,67.00000,90.00000
273,1.07360,68.61736,91.31711,1.15595,66.25000,90.83334
274,1.07136,68.57990,91.27029,1.14159,68.58334,90.58334
275,1.07193,68.47691,91.32959,1.18724,65.83334,90.16667
276,1.07348,68.54869,91.34832,1.17112,66.25000,90.58333
277,1.07388,68.40512,91.28590,1.12728,68.00000,90.33334
278,1.06931,68.61423,91.23284,1.19005,67.08334,89.75000
279,1.06977,68.75780,91.38577,1.17082,66.25000,90.41667
280,1.05874,68.91386,91.42323,1.15901,67.25000,91.50000
281,1.06054,68.75156,91.41386,1.12012,68.91667,90.50000
282,1.07197,68.62672,91.27341,1.16780,66.83334,89.75000
283,1.06306,69.03870,91.34208,1.20695,65.58334,90.41667
284,1.06111,68.75468,91.39513,1.17107,67.75000,90.41667
285,1.06133,68.75156,91.38577,1.09566,68.58334,91.25000
